rating,date,content,cleaned_content,month,season,tokens,review_length
5,2026-01-08,해마다 코카콜라 달력이 빨강이라 꼭 챙겨요,해마다 코카콜라 달력이 빨강이라 꼭 챙겨요,1,Winter,해마다 코카콜라 달력이 빨강이라 꼭 챙겨요,23
5,2026-01-07,콜라 중독자라 없으면 안돼서 계속 마심..,콜라 중독자라 없으면 안돼서 계속 마심,1,Winter,콜라 중독자라 없으면 안돼서 계속 마심,21
5,2026-01-02,생각보다 배송 빠르게 잘 왔어요 캔이 터진것 없이 무사히 배송 잘 와서 만족합니다.굿,생각보다 배송 빠르게 잘 왔어요 캔이 터진것 없이 무사히 배송 잘 와서 만족합니다굿,1,Winter,생각보다 배송 빠르게 잘 왔어요 캔이 터진것 없이 무사히 배송 잘 와서 만족합니다굿,46
5,2026-01-01,잘 받았습니다 플라스틱300ml를 마시다가 김빠짐이 없을 것같아 캔으로 바꿔봤습니다,잘 받았습니다 플라스틱300ml를 마시다가 김빠짐이 없을 것같아 캔으로 바꿔봤습니다,1,Winter,잘 받았습니다 플라스틱300ml를 마시다가 김빠짐이 없을 것같아 캔으로 바꿔봤습니다,46
5,2026-01-01,너무 비싸면 타사꺼 먹는데핫딜에만 콜라사먹습니다,너무 비싸면 타사꺼 먹는데핫딜에만 콜라사먹습니다,1,Winter,너무 비싸면 타사꺼 먹는데핫딜에만 콜라사먹습니다,26
5,2026-01-05,처음 구매로~ 제로콜라 잘 마시겠습니다!~^*,처음 구매로 제로콜라 잘 마시겠습니다,1,Winter,처음 구매로 제로콜라 잘 마시겠습니다,20
5,2026-01-01,진짜 칼로리 제로네요! 맘편하게 마시겠어요,진짜 칼로리 제로네요 맘편하게 마시겠어요,1,Winter,진짜 칼로리 제로네요 맘편하게 마시겠어요,22
5,2025-12-21,"이왕 사먹을 콜라, 달력까지 챙겨주는 센스 좋아요!!",이왕 사먹을 콜라 달력까지 챙겨주는 센스 좋아요,12,Winter,이왕 사먹을 콜라 달력까지 챙겨주는 센스 좋아요,26
5,2025-12-26,달력 준다고 해서 주문했어요 간단하게 먹기 좋아요,달력 준다고 해서 주문했어요 간단하게 먹기 좋아요,12,Winter,달력 준다고 해서 주문했어요 간단하게 먹기 좋아요,27
5,2025-12-29,잘 마실겠습니다~ 추워도 시원한 음료는 땡기는~,잘 마실겠습니다 추워도 시원한 음료는 땡기는,12,Winter,잘 마실겠습니다 추워도 시원한 음료는 땡기는,24
5,2025-12-29,빠른배송 감사합니다 다음에 또 구입할께요,빠른배송 감사합니다 다음에 또 구입할께요,12,Winter,빠른배송 감사합니다 다음에 또 구입할께요,22
5,2025-12-19,캔음료수 잘 받았습니다 배송도 빠르고 제품도 맘에듭니다 사은품도 잘 받았습니다 감사합니다,캔음료수 잘 받았습니다 배송도 빠르고 제품도 맘에듭니다 사은품도 잘 받았습니다 감사합니다,12,Winter,캔음료수 잘 받았습니다 배송도 빠르고 제품도 맘에듭니다 사은품도 잘 받았습니다 감사합니다,49
5,2025-12-21,저렴하게 잘 샀습니다 탁상달력있어서 타사이트보다 좀더비샀어요 배송도 빠르고 잘받았어요,저렴하게 잘 샀습니다 탁상달력있어서 타사이트보다 좀더비샀어요 배송도 빠르고 잘받았어요,12,Winter,저렴하게 잘 샀습니다 탁상달력있어서 타사이트보다 좀더비샀어요 배송도 빠르고 잘받았어요,47
5,2025-12-21,가성비갑 고맙습니다 감사합니다 잘쓰겠습니다 감사합니다 ㅎㅎ 네,가성비갑 고맙습니다 감사합니다 잘쓰겠습니다 감사합니다 네,12,Winter,가성비갑 고맙습니다 감사합니다 잘쓰겠습니다 감사합니다 네,31
5,2025-12-21,달력도 증정받고 저렴한 가격으로 구매 하였습니다.,달력도 증정받고 저렴한 가격으로 구매 하였습니다,12,Winter,달력도 증정받고 저렴한 가격으로 구매 하였습니다,26
5,2025-12-20,배송도 빠르고 달력도 주시니 고맙습니다요,배송도 빠르고 달력도 주시니 고맙습니다요,12,Winter,배송도 빠르고 달력도 주시니 고맙습니다요,22
5,2025-12-16,증정품은 안 왔네요 ㅠㅠ 그래도 콜라가 맛있어서 좋네요 ㅎㅎ,증정품은 안 왔네요 그래도 콜라가 맛있어서 좋네요,12,Winter,증정품은 안 왔네요 그래도 콜라가 맛있어서 좋네요,27
5,2025-12-15,원래 펩시제로 마시는데 달력이 필요해서 주문했어요.,원래 펩시제로 마시는데 달력이 필요해서 주문했어요,12,Winter,원래 펩시제로 마시는데 달력이 필요해서 주문했어요,27
5,2025-12-18,빠르고 안전하게 잘 받았습니다 많이 파세요,빠르고 안전하게 잘 받았습니다 많이 파세요,12,Winter,빠르고 안전하게 잘 받았습니다 많이 파세요,23
5,2025-12-16,제로 저렴하게 잘 구매했어요 아주 맛있어요,제로 저렴하게 잘 구매했어요 아주 맛있어요,12,Winter,제로 저렴하게 잘 구매했어요 아주 맛있어요,23
5,2025-12-12,용량도 적당하고 언제부턴가 제로만 마시게 되네요탄산음료 생각날때 시원하게 한 캔씩 맛있어요,용량도 적당하고 언제부턴가 제로만 마시게 되네요탄산음료 생각날때 시원하게 한 캔씩 맛있어요,12,Winter,용량도 적당하고 언제부턴가 제로만 마시게 되네요탄산음료 생각날때 시원하게 한 캔씩 맛있어요,50
5,2025-12-13,늘 먹던 제품이라 안심하고 구매합니다빠른배송 감사드려요사은품 오븐 장갑 너무 이뻐요,늘 먹던 제품이라 안심하고 구매합니다빠른배송 감사드려요사은품 오븐 장갑 너무 이뻐요,12,Winter,늘 먹던 제품이라 안심하고 구매합니다빠른배송 감사드려요사은품 오븐 장갑 너무 이뻐요,46
5,2025-12-06,코카콜라 맛잇다 아주 좋아짐탄산량만조금더 많아지면 오리지널보다 맛잇어질듯,코카콜라 맛잇다 아주 좋아짐탄산량만조금더 많아지면 오리지널보다 맛잇어질듯,12,Winter,코카콜라 맛잇다 아주 좋아짐탄산량만조금더 많아지면 오리지널보다 맛잇어질듯,40
5,2025-12-15,배송도 빠르고 제품도 안 터지게 안전하게 도착했습니다. 적극 추천해요!,배송도 빠르고 제품도 안 터지게 안전하게 도착했습니다 적극 추천해요,12,Winter,배송도 빠르고 제품도 안 터지게 안전하게 도착했습니다 적극 추천해요,37
5,2025-12-05,가격좋고 맛도 좋고 간편하게 마시기 좋아요,가격좋고 맛도 좋고 간편하게 마시기 좋아요,12,Winter,가격좋고 맛도 좋고 간편하게 마시기 좋아요,23
5,2025-12-01,배송 빨라좋구요~~^^세일할때 쟁여두고 잘먹겠습니다 ^^,배송 빨라좋구요세일할때 쟁여두고 잘먹겠습니다,12,Winter,배송 빨라좋구요세일할때 쟁여두고 잘먹겠습니다,24
5,2025-12-03,콜라는 제로가 정답입니다 많이 먹어도 부담없어요,콜라는 제로가 정답입니다 많이 먹어도 부담없어요,12,Winter,콜라는 제로가 정답입니다 많이 먹어도 부담없어요,26
5,2025-11-28,코카콜라제로 항상 잘 먹고 있습니다감사합니다,코카콜라제로 항상 잘 먹고 있습니다감사합니다,11,Fall,코카콜라제로 항상 잘 먹고 있습니다감사합니다,24
5,2025-11-28,190ml 짜리가 시원하게 꿀꺽하기 좋네요,190ml 짜리가 시원하게 꿀꺽하기 좋네요,11,Fall,190ml 짜리가 시원하게 꿀꺽하기 좋네요,23
5,2025-11-30,아요 굿이레요 잘물께요 감사해우 고납소,아요 굿이레요 잘물께요 감사해우 고납소,11,Fall,아요 굿이레요 잘물께요 감사해우 고납소,21
5,2025-11-26,"만족합니다. 다만 구매하자마자 34,000원이 되버리네요..",만족합니다 다만 구매하자마자 34000원이 되버리네요,11,Fall,만족합니다 다만 구매하자마자 34000원이 되버리네요,29
5,2025-11-25,이번에는 제로콜라고샀습니다배송도 빠르게 잘받았습니다,이번에는 제로콜라고샀습니다배송도 빠르게 잘받았습니다,11,Fall,이번에는 제로콜라고샀습니다배송도 빠르게 잘받았습니다,28
5,2025-11-27,수량도 많고 가격도 좋아서 집에 항상 두고 먹어요,수량도 많고 가격도 좋아서 집에 항상 두고 먹어요,11,Fall,수량도 많고 가격도 좋아서 집에 항상 두고 먹어요,27
5,2025-11-26,음식 시킬 때나 그럴때 같이 곁들여 먹기 좋아요,음식 시킬 때나 그럴때 같이 곁들여 먹기 좋아요,11,Fall,음식 시킬 때나 그럴때 같이 곁들여 먹기 좋아요,26
5,2025-11-25,가격이 점점 올라가는것 같아서 짜증나네요,가격이 점점 올라가는것 같아서 짜증나네요,11,Fall,가격이 점점 올라가는것 같아서 짜증나네요,22
5,2025-11-17,행사해서 저렴하길래 미리 한박스 더 샀어요. 제로콜라 늘 구비해둡니다.,행사해서 저렴하길래 미리 한박스 더 샀어요 제로콜라 늘 구비해둡니다,11,Fall,행사해서 저렴하길래 미리 한박스 더 샀어요 제로콜라 늘 구비해둡니다,37
5,2025-11-20,역시 콜라는 코카콜라죠 저렴한 가격에 사서 만족합니다.,역시 콜라는 코카콜라죠 저렴한 가격에 사서 만족합니다,11,Fall,역시 콜라는 코카콜라죠 저렴한 가격에 사서 만족합니다,29
5,2025-11-19,항상 쟁여두고 먹어요 비싸서 세일할때 얼른 사야해요!,항상 쟁여두고 먹어요 비싸서 세일할때 얼른 사야해요,11,Fall,항상 쟁여두고 먹어요 비싸서 세일할때 얼른 사야해요,28
5,2025-11-20,이번에 행사로 저렴하게 구매해서 너무 좋아요^^,이번에 행사로 저렴하게 구매해서 너무 좋아요,11,Fall,이번에 행사로 저렴하게 구매해서 너무 좋아요,24
5,2025-11-21,딸아이가 좋아해서 자주 구입해서 먹고 있어요,딸아이가 좋아해서 자주 구입해서 먹고 있어요,11,Fall,딸아이가 좋아해서 자주 구입해서 먹고 있어요,24
5,2025-11-14,재구매합니다 특가 자주 띄워주시면 좋겠습니다많이파세요~,재구매합니다 특가 자주 띄워주시면 좋겠습니다많이파세요,11,Fall,재구매합니다 특가 자주 띄워주시면 좋겠습니다많이파세요,29
5,2025-11-17,굿이에여 잘 먹고 있어요 감사합니다 사장님 안녕하세요,굿이에여 잘 먹고 있어요 감사합니다 사장님 안녕하세요,11,Fall,굿이에여 잘 먹고 있어요 감사합니다 사장님 안녕하세요,29
5,2025-11-15,남편이 너무 좋아하는 제로콜라 입니다 ㅎㅎ최고예요,남편이 너무 좋아하는 제로콜라 입니다 최고예요,11,Fall,남편이 너무 좋아하는 제로콜라 입니다 최고예요,25
5,2025-11-13,박스당 만천원 내외로 잘 구매한듯해서 좋네요.,박스당 만천원 내외로 잘 구매한듯해서 좋네요,11,Fall,박스당 만천원 내외로 잘 구매한듯해서 좋네요,24
5,2025-11-16,이것만 먹어요한번에 먹기 적당한 양이에요,이것만 먹어요한번에 먹기 적당한 양이에요,11,Fall,이것만 먹어요한번에 먹기 적당한 양이에요,22
5,2025-11-12,홍만이가 들면 요쿠르트 일거 같아요190이 이렇게 작은건지 몰랐네요 ㅎ도시락통은 좋아요 ㅋ,홍만이가 들면 요쿠르트 일거 같아요190이 이렇게 작은건지 몰랐네요 도시락통은 좋아요,11,Fall,홍만이가 들면 요쿠르트 일거 같아요190이 이렇게 작은건지 몰랐네요 도시락통은 좋아요,47
5,2025-11-11,저렴하게 잘 구입했습니다. 나중에 구입할 예정입니다.,저렴하게 잘 구입했습니다 나중에 구입할 예정입니다,11,Fall,저렴하게 잘 구입했습니다 나중에 구입할 예정입니다,27
5,2025-11-12,매우좋아요. 빠른배송 잘받았습니다.굿입니다,매우좋아요 빠른배송 잘받았습니다굿입니다,11,Fall,매우좋아요 빠른배송 잘받았습니다굿입니다,21
5,2025-11-12,아주좋아요. 빠른배송 잘받았습니다.굿입니다,아주좋아요 빠른배송 잘받았습니다굿입니다,11,Fall,아주좋아요 빠른배송 잘받았습니다굿입니다,21
5,2025-11-12,좋아요. 빠른배송 잘받았습니다.굿입니다,좋아요 빠른배송 잘받았습니다굿입니다,11,Fall,좋아요 빠른배송 잘받았습니다굿입니다,19
5,2025-11-11,펩시제로만 먹다가 제로콜라 샀는데 단맛은 덜하고 오리지날 느낌은 있고 음 싸게 사서 만조큐,펩시제로만 먹다가 제로콜라 샀는데 단맛은 덜하고 오리지날 느낌은 있고 음 싸게 사서 만조큐,11,Fall,펩시제로만 먹다가 제로콜라 샀는데 단맛은 덜하고 오리지날 느낌은 있고 음 싸게 사서 만조큐,50
5,2025-11-11,한박스는 세워넣는군요. 제품에는 전혀 영향이 없었습니다.,한박스는 세워넣는군요 제품에는 전혀 영향이 없었습니다,11,Fall,한박스는 세워넣는군요 제품에는 전혀 영향이 없었습니다,29
5,2025-11-11,콜라는 역시 코카콜라죠..탄산이 입안가득 좋아요.,콜라는 역시 코카콜라죠탄산이 입안가득 좋아요,11,Fall,콜라는 역시 코카콜라죠탄산이 입안가득 좋아요,24
5,2025-11-10,늘 마시던 제품 저렴하게 잘 구매했어요,늘 마시던 제품 저렴하게 잘 구매했어요,11,Fall,늘 마시던 제품 저렴하게 잘 구매했어요,21
5,2025-11-10,빅세일이라 할인 많아서 2박스 쟁여놨어요~~거기다 사은품까지 말해뭐해요 당장 사야죠,빅세일이라 할인 많아서 2박스 쟁여놨어요거기다 사은품까지 말해뭐해요 당장 사야죠,11,Fall,빅세일이라 할인 많아서 2박스 쟁여놨어요거기다 사은품까지 말해뭐해요 당장 사야죠,44
5,2025-11-09,한번에 마시기 딱조은 양이라 조아요 냉장고 필수쟁여템,한번에 마시기 딱조은 양이라 조아요 냉장고 필수쟁여템,11,Fall,한번에 마시기 딱조은 양이라 조아요 냉장고 필수쟁여템,29
5,2025-11-08,한달에 두번씩은 꼭 시키는거 같아요 ㅋㅋ,한달에 두번씩은 꼭 시키는거 같아요,11,Fall,한달에 두번씩은 꼭 시키는거 같아요,19
5,2025-11-08,저렴하게 잘샀어요. 맛있어요. 자주살게요,저렴하게 잘샀어요 맛있어요 자주살게요,11,Fall,저렴하게 잘샀어요 맛있어요 자주살게요,20
5,2025-11-07,작아서 남기지 않고 한번에 먹기 좋습니다,작아서 남기지 않고 한번에 먹기 좋습니다,11,Fall,작아서 남기지 않고 한번에 먹기 좋습니다,22
5,2025-11-06,식구들이 좋아해서 떨어질때 마다 구매해요^^ 잘먹고 있어요,식구들이 좋아해서 떨어질때 마다 구매해요 잘먹고 있어요,11,Fall,식구들이 좋아해서 떨어질때 마다 구매해요 잘먹고 있어요,30
5,2025-11-05,역시 제로 코카콜라 맛나요 굿굿 또 주문하러 올게요,역시 제로 코카콜라 맛나요 굿굿 또 주문하러 올게요,11,Fall,역시 제로 코카콜라 맛나요 굿굿 또 주문하러 올게요,28
5,2025-11-04,적은 양이라 좋아요한번에 먹기 부담스럽지 않아요,적은 양이라 좋아요한번에 먹기 부담스럽지 않아요,11,Fall,적은 양이라 좋아요한번에 먹기 부담스럽지 않아요,26
5,2025-11-05,사은품 넘 귀엽네요실용성있ㄴ는거 주니 좋네요,사은품 넘 귀엽네요실용성있는거 주니 좋네요,11,Fall,사은품 넘 귀엽네요실용성있는거 주니 좋네요,23
5,2025-11-05,잘받았어요잘받았어요잘받았어요 잘받았어요,잘받았어요잘받았어요잘받았어요 잘받았어요,11,Fall,잘받았어요잘받았어요잘받았어요 잘받았어요,21
5,2025-11-01,코카콜라 제로가 제일 맛있어요 용량도 적당하고 배송도 빨라서 자주 이용합니다 추천해요,코카콜라 제로가 제일 맛있어요 용량도 적당하고 배송도 빨라서 자주 이용합니다 추천해요,11,Fall,코카콜라 제로가 제일 맛있어요 용량도 적당하고 배송도 빨라서 자주 이용합니다 추천해요,47
5,2025-11-04,제로라도 맛있는 코카콜라게다가 이쁜 도시락 선물까지~~넘 감사합니다.,제로라도 맛있는 코카콜라게다가 이쁜 도시락 선물까지넘 감사합니다,11,Fall,제로라도 맛있는 코카콜라게다가 이쁜 도시락 선물까지넘 감사합니다,35
5,2025-11-04,없으면 불안합니다!! 그래서 매번 떨이지지 않게 구매합니다,없으면 불안합니다 그래서 매번 떨이지지 않게 구매합니다,11,Fall,없으면 불안합니다 그래서 매번 떨이지지 않게 구매합니다,30
5,2025-11-01,배송도 빠르고 포장도 깔끔해서 좋습니다 추천합니다,배송도 빠르고 포장도 깔끔해서 좋습니다 추천합니다,11,Fall,배송도 빠르고 포장도 깔끔해서 좋습니다 추천합니다,27
5,2025-11-02,엄청 싸개 잘샀네요! 도시락통 서비스두 좋아뇨!,엄청 싸개 잘샀네요 도시락통 서비스두 좋아뇨,11,Fall,엄청 싸개 잘샀네요 도시락통 서비스두 좋아뇨,24
5,2025-10-31,도시락 못받았어요 ㅜㅜ아까비 아까비나 사은품 좋아하는데 ㅜㅜ ㅋㅋ우째 이런일이,도시락 못받았어요 아까비 아까비나 사은품 좋아하는데 우째 이런일이,10,Fall,도시락 못받았어요 아까비 아까비나 사은품 좋아하는데 우째 이런일이,36
5,2025-10-29,매번 구매합니다 ㅋㅋㅋ마싯어요!! 배송 빠르게 잘 받았습니당ㅋㅋㅋ,매번 구매합니다 마싯어요 배송 빠르게 잘 받았습니당,10,Fall,매번 구매합니다 마싯어요 배송 빠르게 잘 받았습니당,28
5,2025-10-25,역시 코카콜라는 못끊어요 제로라서 부담없이 먹어요,역시 코카콜라는 못끊어요 제로라서 부담없이 먹어요,10,Fall,역시 코카콜라는 못끊어요 제로라서 부담없이 먹어요,27
5,2025-10-29,슈팅배송에 좋은가격 늘 애용하고 있습니다,슈팅배송에 좋은가격 늘 애용하고 있습니다,10,Fall,슈팅배송에 좋은가격 늘 애용하고 있습니다,22
5,2025-10-27,항상 쟁여둬야하는 콜라 ㅋ 제로라 좋아요,항상 쟁여둬야하는 콜라 제로라 좋아요,10,Fall,항상 쟁여둬야하는 콜라 제로라 좋아요,20
5,2025-10-13,연휴기간이었음에도 배송도 빨랐고 유통기한도 충분히 넉넉합니다. 냉장고에 항상 채워넣고 시원하게 마시고있어요. 이제 습관이 된 정도로 자주 마시네요ㅋㅋ,연휴기간이었음에도 배송도 빨랐고 유통기한도 충분히 넉넉합니다 냉장고에 항상 채워넣고 시원하게 마시고있어요 이제 습관이 된 정도로 자주 마시네요,10,Fall,연휴기간이었음에도 배송도 빨랐고 유통기한도 충분히 넉넉합니다 냉장고에 항상 채워넣고 시원하게 마시고있어요 이제 습관이 된 정도로 자주 마시네요,79
5,2025-10-23,예전에는 뭔가 밍밍하고 그랬는데 지금은 밍밍함도 없어지고 탄산도 쌔네요,예전에는 뭔가 밍밍하고 그랬는데 지금은 밍밍함도 없어지고 탄산도 쌔네요,10,Fall,예전에는 뭔가 밍밍하고 그랬는데 지금은 밍밍함도 없어지고 탄산도 쌔네요,39
5,2025-10-22,배송도 빠르고 저렴하게 산것 같아서 좋네요 잘 먹겠습니다,배송도 빠르고 저렴하게 산것 같아서 좋네요 잘 먹겠습니다,10,Fall,배송도 빠르고 저렴하게 산것 같아서 좋네요 잘 먹겠습니다,31
5,2025-10-24,배송 빨라서 좋고 가격도 저렴해 좋아요,배송 빨라서 좋고 가격도 저렴해 좋아요,10,Fall,배송 빨라서 좋고 가격도 저렴해 좋아요,21
5,2025-10-23,잘 받았습니다 배송 하루만에 왔어요 ~,잘 받았습니다 배송 하루만에 왔어요,10,Fall,잘 받았습니다 배송 하루만에 왔어요,19
5,2024-11-08,늘 콜라 제로맛 만 ~~~ 의사샘이 마실거면 제로음료수 마시라길래~ 무거운데 집까지 배송 해줘서 감사해요 용량도 한 번에 마시기 딱 좋습니다 좋아요,늘 콜라 제로맛 만 의사샘이 마실거면 제로음료수 마시라길래 무거운데 집까지 배송 해줘서 감사해요 용량도 한 번에 마시기 딱 좋습니다 좋아요,11,Fall,늘 콜라 제로맛 만 의사샘이 마실거면 제로음료수 마시라길래 무거운데 집까지 배송 해줘서 감사해요 용량도 한 번에 마시기 딱 좋습니다 좋아요,77
5,2025-07-15,배송도 빠르고 포장상태도 꼼꼼하며 유통기한도 넉넉하니 좋네요.정말 저렴하게 구매해서 두배로 기분 최고^^~ 강추하며 잘 먹겠습니다 ~~~,배송도 빠르고 포장상태도 꼼꼼하며 유통기한도 넉넉하니 좋네요정말 저렴하게 구매해서 두배로 기분 최고 강추하며 잘 먹겠습니다,7,Summer,배송도 빠르고 포장상태도 꼼꼼하며 유통기한도 넉넉하니 좋네요정말 저렴하게 구매해서 두배로 기분 최고 강추하며 잘 먹겠습니다,68
5,2025-09-10,후기도 없고 사진도 작아서 미니사이즈인줄 알았는데 실사용가능할정도로 커요 그리고 플라스틱아니고 철판임 라방에서도 실물없어서 이거삼,후기도 없고 사진도 작아서 미니사이즈인줄 알았는데 실사용가능할정도로 커요 그리고 플라스틱아니고 철판임 라방에서도 실물없어서 이거삼,9,Fall,후기도 없고 사진도 작아서 미니사이즈인줄 알았는데 실사용가능할정도로 커요 그리고 플라스틱아니고 철판임 라방에서도 실물없어서 이거삼,72
1,2025-07-16,터져서 왔습니다 반품하기 귀찮아. 그냥 다 씻어서 냉장고에 넣어야 되겠네요,터져서 왔습니다 반품하기 귀찮아 그냥 다 씻어서 냉장고에 넣어야 되겠네요,7,Summer,터져서 왔습니다 반품하기 귀찮아 그냥 다 씻어서 냉장고에 넣어야 되겠네요,40
1,2025-08-29,전국 각 물류센터를 돌아다니다가 일주일만에 도착,전국 각 물류센터를 돌아다니다가 일주일만에 도착,8,Summer,전국 각 물류센터를 돌아다니다가 일주일만에 도착,26
4,2026-01-07,맛은 살짝 다르지만 칼로리때문에 제로를 마십니다. 배송도 빠르고 가격도 행사해서 좋네요,맛은 살짝 다르지만 칼로리때문에 제로를 마십니다 배송도 빠르고 가격도 행사해서 좋네요,1,Winter,맛은 살짝 다르지만 칼로리때문에 제로를 마십니다 배송도 빠르고 가격도 행사해서 좋네요,47
4,2026-01-07,피자나 치킨에는 코카콜라가 제일 좋네요.가격이 타사에 비해 비싸긴 하지만 맛있습니다.,피자나 치킨에는 코카콜라가 제일 좋네요가격이 타사에 비해 비싸긴 하지만 맛있습니다,1,Winter,피자나 치킨에는 코카콜라가 제일 좋네요가격이 타사에 비해 비싸긴 하지만 맛있습니다,45
4,2026-01-13,잘받았어요 잘받았어요 잘받았어요 잘받았어요 잘받았어요 잘받았어요,잘받았어요 잘받았어요 잘받았어요 잘받았어요 잘받았어요 잘받았어요,1,Winter,잘받았어요 잘받았어요 잘받았어요 잘받았어요 잘받았어요 잘받았어요,35
4,2026-01-13,항상 구매해서 먹고 있어요. 잘 먹겠습니다.,항상 구매해서 먹고 있어요 잘 먹겠습니다,1,Winter,항상 구매해서 먹고 있어요 잘 먹겠습니다,22
4,2026-01-08,행사해서 저렴하게 잘 샀어요 잘 먹겠습니다,행사해서 저렴하게 잘 샀어요 잘 먹겠습니다,1,Winter,행사해서 저렴하게 잘 샀어요 잘 먹겠습니다,23
4,2025-12-15,늘 마시던거라 가성비 좋은곳에 주문합니다. 책상 달력도 주네요.번창하세요.새해에도...,늘 마시던거라 가성비 좋은곳에 주문합니다 책상 달력도 주네요번창하세요새해에도,12,Winter,늘 마시던거라 가성비 좋은곳에 주문합니다 책상 달력도 주네요번창하세요새해에도,42
4,2025-12-03,평소에 제로콜라 자주마셔서 할인할때 구매합니다사이즈도작아서 한번에먹기 편합니다,평소에 제로콜라 자주마셔서 할인할때 구매합니다사이즈도작아서 한번에먹기 편합니다,12,Winter,평소에 제로콜라 자주마셔서 할인할때 구매합니다사이즈도작아서 한번에먹기 편합니다,43
4,2025-12-19,가격이 좀 올랐네요.사은품증정 달력이 있어 좋아요.,가격이 좀 올랐네요사은품증정 달력이 있어 좋아요,12,Winter,가격이 좀 올랐네요사은품증정 달력이 있어 좋아요,26
4,2025-12-13,"항상 구매합니다. 치킨,피자 배달시 콜라 안시켜요",항상 구매합니다 치킨피자 배달시 콜라 안시켜요,12,Winter,항상 구매합니다 치킨피자 배달시 콜라 안시켜요,25
4,2025-12-01,한번마시기좋은 적당한용량으로 너무좋아요~!,한번마시기좋은 적당한용량으로 너무좋아요,12,Winter,한번마시기좋은 적당한용량으로 너무좋아요,21
4,2025-11-06,뭐먹고 나면 이걸로 내립니다 깔끔하고 청량한 없으면 안되는 그런 음료네요,뭐먹고 나면 이걸로 내립니다 깔끔하고 청량한 없으면 안되는 그런 음료네요,11,Fall,뭐먹고 나면 이걸로 내립니다 깔끔하고 청량한 없으면 안되는 그런 음료네요,40
4,2025-11-06,빠른배송 잘 받았습니다. 빠른배송 잘 받았습니다.,빠른배송 잘 받았습니다 빠른배송 잘 받았습니다,11,Fall,빠른배송 잘 받았습니다 빠른배송 잘 받았습니다,25
4,2025-11-13,배송 빠르네요가격도 할인해서저렴하게 샀어요,배송 빠르네요가격도 할인해서저렴하게 샀어요,11,Fall,배송 빠르네요가격도 할인해서저렴하게 샀어요,23
4,2025-11-05,세일하면 사둡니다 양이 적어서 금방 먹어요,세일하면 사둡니다 양이 적어서 금방 먹어요,11,Fall,세일하면 사둡니다 양이 적어서 금방 먹어요,23
4,2025-11-04,제로캔콜라 잘. 받았습니다 배송도 빠르고 제품도 맘에듭니다 사은품도 있고 고맙습니다,제로캔콜라 잘 받았습니다 배송도 빠르고 제품도 맘에듭니다 사은품도 있고 고맙습니다,11,Fall,제로캔콜라 잘 받았습니다 배송도 빠르고 제품도 맘에듭니다 사은품도 있고 고맙습니다,45
4,2025-11-04,포장을 좀 꼼꼼하게 해주셨음 좋겠네요.콜라가 터져서 종이상자가 반이상 젖어왔어요.,포장을 좀 꼼꼼하게 해주셨음 좋겠네요콜라가 터져서 종이상자가 반이상 젖어왔어요,11,Fall,포장을 좀 꼼꼼하게 해주셨음 좋겠네요콜라가 터져서 종이상자가 반이상 젖어왔어요,43
4,2025-10-25,코카콜라제로언제 어디서나 어느 음시에서도 다 좋아요언제나 코카콜라제로 입니다,코카콜라제로언제 어디서나 어느 음시에서도 다 좋아요언제나 코카콜라제로 입니다,10,Fall,코카콜라제로언제 어디서나 어느 음시에서도 다 좋아요언제나 코카콜라제로 입니다,42
4,2025-11-04,저렴하게 구매했어요 사은품으로 도시락도 있어 좋아요,저렴하게 구매했어요 사은품으로 도시락도 있어 좋아요,11,Fall,저렴하게 구매했어요 사은품으로 도시락도 있어 좋아요,28
4,2025-11-05,콜라는 못참지~코카콜라 제로! 도시락통 넘 기엽,콜라는 못참지코카콜라 제로 도시락통 넘 기엽,11,Fall,콜라는 못참지코카콜라 제로 도시락통 넘 기엽,24
5,2026-01-19,가격대비 품질만족 빠른 배송도 좋아요,가격대비 품질만족 빠른 배송도 좋아요,1,Winter,가격대비 품질만족 빠른 배송도 좋아요,20
5,2026-01-17,애들이 잘먹어서 구입했어요 잘마실게요,애들이 잘먹어서 구입했어요 잘마실게요,1,Winter,애들이 잘먹어서 구입했어요 잘마실게요,20
5,2026-01-17,배송빠르고 코카콜라제로 맛있어요.~,배송빠르고 코카콜라제로 맛있어요,1,Winter,배송빠르고 코카콜라제로 맛있어요,17
5,2026-01-19,잘받았습니다 감사합니다,잘받았습니다 감사합니다,1,Winter,잘받았습니다 감사합니다,12
5,2026-01-17,제로라구입 작은사이즈가좋네요,제로라구입 작은사이즈가좋네요,1,Winter,제로라구입 작은사이즈가좋네요,15
5,2026-01-14,행사가로ㅜ빠른배송 항상먹어요,행사가로빠른배송 항상먹어요,1,Winter,행사가로빠른배송 항상먹어요,14
5,2026-01-16,콜라는 제로지뷰앞 배송 굿,콜라는 제로지뷰앞 배송 굿,1,Winter,콜라는 제로지뷰앞 배송 굿,14
5,2026-01-15,코카콜라는 제로!~~~~,코카콜라는 제로,1,Winter,코카콜라는 제로,8
5,2026-01-14,항상시켜먹는 제품입니다.,항상시켜먹는 제품입니다,1,Winter,항상시켜먹는 제품입니다,12
5,2026-01-12,행사할때 저렴하게 구입했습니다.,행사할때 저렴하게 구입했습니다,1,Winter,행사할때 저렴하게 구입했습니다,16
